TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_YEAR,SEASON,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,HEIGHT_WO_SHOES_INCHES,HEIGHT_W_SHOES_INCHES,WINGSPAN_INCHES,STANDING_REACH_INCHES,PRA_PERMIN
16006,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,78.25,79.25,213.6,82.0,102.0,5.25,8.5,10.0,2016,2016-17,27.0,16.3,4.2,3.6,0.5,0.3,0.3,0.4,0.443,0.256,0.769,78.25,79.25,82.0,102.0,0.5092024539877301
16007,1627762,Joel,Bolomboy,Joel Bolomboy,PF,79.5,81.0,224.4,85.75,103.5,5.15,9.0,10.25,2016,2016-17,12.0,4.4,1.8,1.4,0.2,0.1,0.2,0.2,0.563,0.25,0.5,79.5,81.0,85.75,103.5,0.7727272727272727
16008,1627763,Malcolm,Brogdon,Malcolm Brogdon,SG,75.75,77.5,223.0,82.5,98.0,5.4,9.0,10.25,2016,2016-17,75.0,26.4,10.2,2.8,4.2,1.1,0.2,1.5,0.457,0.404,0.865,75.75,77.5,82.5,98.0,0.6515151515151515
16009,1627759,Jaylen,Brown,Jaylen Brown,SG-SF,77.25,78.75,222.8,83.75,102.5,5.05,8.75,9.0,2016,2016-17,78.0,17.2,6.6,2.8,0.8,0.4,0.2,0.9,0.455,0.343,0.685,77.25,78.75,83.75,102.5,0.5930232558139534
16011,1627737,Marquese,Chriss,Marquese Chriss,PF,80.75,82.0,233.0,84.25,105.0,8.5,9.0,9.0,2016,2016-17,82.0,21.3,9.2,4.2,0.7,0.8,0.9,1.3,0.449,0.321,0.624,80.75,82.0,84.25,105.0,0.6619718309859154
16014,1627738,Deyonta,Davis,Deyonta Davis,PF,81.25,82.5,237.2,86.5,108.5,9.7,9.0,9.25,2016,2016-17,36.0,6.6,1.6,1.7,0.1,0.1,0.5,0.2,0.511,0.0,0.556,81.25,82.5,86.5,108.5,0.5151515151515151
16015,1627767,Cheick,Diallo,Cheick Diallo,PF,79.5,81.0,218.6,88.5,107.5,5.6,8.5,9.75,2016,2016-17,17.0,11.7,5.1,4.3,0.2,0.2,0.4,0.4,0.474,0.0,0.714,79.5,81.0,88.5,107.5,0.8205128205128204
16016,1627739,Kris,Dunn,Kris Dunn,PG,75.0,76.25,,81.5,100.0,,,,2016,2016-17,78.0,17.1,3.8,2.1,2.4,1.0,0.5,1.1,0.377,0.288,0.61,75.0,76.25,81.5,100.0,0.48538011695906436
16017,1627740,Henry,Ellenson,Henry Ellenson,PF,82.0,83.5,242.0,86.25,108.0,11.2,8.5,9.75,2016,2016-17,19.0,7.7,3.2,2.2,0.4,0.1,0.1,0.7,0.359,0.286,0.5,82.0,83.5,86.25,108.0,0.7532467532467533
16020,1627770,Kay,Felder,Kay Felder,PG,68.25,69.5,177.2,74.5,88.5,5.8,8.25,8.5,2016,2016-17,42.0,9.2,4.0,1.0,1.4,0.4,0.2,0.7,0.392,0.318,0.714,68.25,69.5,74.5,88.5,0.6956521739130436
16021,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,SF,78.5,79.75,212.6,83.75,105.5,6.45,9.0,9.75,2016,2016-17,81.0,20.3,4.3,2.7,0.8,0.6,0.3,0.6,0.372,0.293,0.754,78.5,79.75,83.75,105.5,0.3842364532019704
16022,1627771,Michael,Gbinije,Michael Gbinije,SG,77.5,78.75,204.6,79.5,101.0,5.4,8.0,9.0,2016,2016-17,9.0,3.6,0.4,0.3,0.2,0.0,0.0,0.0,0.1,0.0,1.0,77.5,78.75,79.5,101.0,0.24999999999999997
16023,1627772,Daniel,Hamilton,Daniel Hamilton,SG-SF,78.25,80.0,197.0,81.0,103.5,5.95,9.0,8.5,2016,2016-17,6.0,4.7,2.0,0.8,1.3,0.2,0.0,0.3,0.455,0.4,0.0,78.25,80.0,81.0,103.5,0.8723404255319148
16025,1628404,Josh,Hart,Josh Hart,SG,76.0,77.5,203.6,80.5,99.5,5.75,8.5,9.25,2016,2016-17,63.0,23.2,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,0.702,76.0,77.5,80.5,99.5,0.5775862068965518
16026,1628502,Nigel,Hayes,Nigel Hayes,SF-PF,78.25,79.25,245.0,87.0,107.5,10.9,8.5,9.5,2016,2016-17,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,78.25,79.25,87.0,107.5,0.45454545454545453
16027,1627741,Buddy,Hield,Buddy Hield,SG,75.75,77.0,212.4,81.25,101.0,6.1,8.5,9.0,2016,2016-17,57.0,20.4,8.6,2.9,1.4,0.3,0.1,0.8,0.393,0.369,0.879,75.75,77.0,81.25,101.0,0.6323529411764707
16029,1627743,Demetrius,Jackson,Demetrius Jackson,PG,72.0,73.25,193.8,77.5,93.0,6.5,8.25,9.0,2016,2016-17,5.0,3.4,2.0,0.8,0.6,0.0,0.0,0.0,0.75,1.0,0.5,72.0,73.25,77.5,93.0,1.0
16031,1627744,Brice,Johnson,Brice Johnson,PF,81.0,82.5,208.6,84.5,106.5,7.5,9.0,8.25,2016,2016-17,3.0,3.0,1.3,1.0,0.3,0.7,0.3,0.3,0.286,0.0,0.0,81.0,82.5,84.5,106.5,0.8666666666666666
16032,1627745,Damian,Jones,Damian Jones,C,82.25,83.5,243.6,87.75,107.0,6.55,8.75,10.5,2016,2016-17,10.0,8.5,1.9,2.3,0.0,0.1,0.4,0.6,0.5,0.0,0.3,82.25,83.5,87.75,107.0,0.49411764705882344
16033,1627746,Skal,Labissiere,Skal Labissiere,PF-C,82.5,83.75,215.8,86.5,105.5,5.7,8.75,9.0,2016,2016-17,33.0,18.5,8.8,4.9,0.8,0.5,0.4,1.1,0.537,0.375,0.703,82.5,83.75,86.5,105.5,0.7837837837837839
16035,1627774,Jake,Layman,Jake Layman,SF,80.0,81.25,208.6,81.25,102.0,7.1,8.25,9.25,2016,2016-17,35.0,7.1,2.2,0.7,0.3,0.3,0.1,0.3,0.292,0.255,0.765,80.0,81.25,81.25,102.0,0.45070422535211274
16037,1627747,Caris,LeVert,Caris LeVert,SG,77.75,79.0,191.0,82.0,101.0,7.55,8.5,9.25,2016,2016-17,57.0,21.7,8.2,3.3,1.9,0.9,0.1,1.0,0.45,0.321,0.72,77.75,79.0,82.0,101.0,0.6175115207373272
16038,1627748,Thon,Maker,Thon Maker,PF,83.75,84.75,216.0,87.0,110.5,6.05,8.75,9.5,2016,2016-17,57.0,9.9,4.0,2.0,0.4,0.2,0.5,0.3,0.459,0.378,0.653,83.75,84.75,87.0,110.5,0.6464646464646465
16039,1627775,Patrick,McCaw,Patrick McCaw,PG-SG,77.25,78.75,180.8,82.0,100.5,4.7,8.75,8.75,2016,2016-17,71.0,15.1,4.0,1.4,1.1,0.5,0.2,0.5,0.433,0.333,0.784,77.25,78.75,82.0,100.5,0.43046357615894043
16042,1629005,Malik,Newman,Malik Newman,SG,74.25,75.5,182.2,77.75,97.5,5.6,8.25,9.25,2016,2016-17,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,74.25,75.5,77.75,97.5,0.5
16043,1627777,Georges,Niang,Georges Niang,PF,78.75,80.5,230.8,82.0,103.0,10.05,9.25,9.25,2016,2016-17,23.0,4.0,0.9,0.7,0.2,0.1,0.0,0.2,0.25,0.083,1.0,78.75,80.5,82.0,103.0,0.45
16044,1627778,Chinanu,Onuaku,Chinanu Onuaku,C,81.0,82.0,245.2,86.75,108.5,8.55,9.0,8.0,2016,2016-17,5.0,10.4,2.8,2.0,0.6,0.6,0.2,0.8,0.714,0.0,1.0,81.0,82.0,86.75,108.5,0.5192307692307692
16045,1627779,Marcus,Paige,Marcus Paige,PG,72.5,73.75,163.8,78.25,97.0,4.3,7.75,8.75,2016,2016-17,5.0,5.6,2.4,0.8,0.6,0.0,0.0,0.0,0.286,0.25,1.0,72.5,73.75,78.25,97.0,0.6785714285714287
16046,1627780,Gary,Payton II,Gary Payton II,PG,74.0,75.0,183.8,80.0,99.5,3.95,8.75,9.5,2016,2016-17,6.0,16.5,3.3,2.0,2.2,0.5,0.7,1.7,0.364,0.111,0.6,74.0,75.0,80.0,99.5,0.45454545454545453
16047,1627751,Jakob,Poeltl,Jakob Poeltl,C,84.25,85.0,239.0,86.75,111.5,5.8,9.25,10.25,2016,2016-17,54.0,11.6,3.1,3.1,0.2,0.3,0.4,0.5,0.583,0.0,0.544,84.25,85.0,86.75,111.5,0.5517241379310345
16048,1627752,Taurean,Prince,Taurean Prince,SF,78.5,79.75,220.2,83.5,102.0,6.45,9.0,8.5,2016,2016-17,59.0,16.6,5.7,2.7,0.9,0.7,0.5,1.0,0.4,0.324,0.787,78.5,79.75,83.5,102.0,0.5602409638554217
16049,1627753,Zhou,Qi,Zhou Qi,PF-C,85.25,86.25,218.2,91.75,112.5,4.85,9.25,9.5,2016,2016-17,18.0,6.9,1.2,1.2,0.1,0.1,0.8,0.6,0.188,0.105,0.667,85.25,86.25,91.75,112.5,0.36231884057971014
16050,1627781,Malachi,Richardson,Malachi Richardson,SG-SF,76.75,78.25,199.6,84.0,101.5,7.0,8.75,10.0,2016,2016-17,22.0,9.0,3.6,1.0,0.5,0.2,0.0,0.4,0.412,0.286,0.789,76.75,78.25,84.0,101.5,0.5666666666666667
16051,1627782,Wayne,Selden,Wayne Selden,SG,76.25,77.75,232.4,82.5,101.0,7.3,9.0,9.25,2016,2016-17,3.0,15.7,5.3,1.7,0.3,0.7,0.0,1.0,0.625,0.571,0.5,76.25,77.75,82.5,101.0,0.46496815286624205
16052,1627783,Pascal,Siakam,Pascal Siakam,PF,80.25,81.5,226.6,87.25,107.5,5.2,9.25,10.0,2016,2016-17,55.0,15.6,4.2,3.4,0.3,0.5,0.8,0.6,0.502,0.143,0.688,80.25,81.5,87.25,107.5,0.5064102564102564
16053,1627754,Diamond,Stone,Diamond Stone,C,81.0,82.25,254.4,86.75,108.5,12.85,8.5,7.75,2016,2016-17,7.0,3.4,1.4,0.9,0.0,0.0,0.1,0.3,0.231,0.0,1.0,81.0,82.25,86.75,108.5,0.676470588235294
16054,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,80.5,246.6,87.5,107.0,12.55,9.0,10.25,2016,2016-17,27.0,7.0,2.3,2.0,0.5,0.2,0.1,0.7,0.4,0.125,0.667,79.5,80.5,87.5,107.0,0.6857142857142857
16056,1627755,Tyler,Ulis,Tyler Ulis,PG,68.75,70.0,149.2,74.0,88.5,5.2,7.5,7.5,2016,2016-17,61.0,18.4,7.3,1.6,3.7,0.8,0.1,1.3,0.421,0.266,0.775,68.75,70.0,74.0,88.5,0.6847826086956523
16057,1627784,Jarrod,Uthoff,Jarrod Uthoff,PF,80.5,81.75,214.4,83.5,104.0,6.0,8.75,9.0,2016,2016-17,9.0,12.8,4.4,2.4,1.0,0.2,0.4,0.3,0.421,0.333,0.714,80.5,81.75,83.5,104.0,0.609375
16058,1627756,Denzel,Valentine,Denzel Valentine,SG-SF,76.0,77.75,210.4,82.75,102.0,9.2,8.5,9.75,2016,2016-17,57.0,17.1,5.1,2.6,1.1,0.5,0.1,0.9,0.354,0.351,0.778,76.0,77.75,82.75,102.0,0.5146198830409355
16059,1627785,Isaiah,Whitehead,Isaiah Whitehead,PG-SG,75.25,76.5,210.0,80.75,100.0,9.25,8.5,8.75,2016,2016-17,73.0,22.5,7.4,2.5,2.6,0.6,0.5,1.9,0.402,0.295,0.805,75.25,76.5,80.75,100.0,0.5555555555555556
16060,1627786,Troy,Williams,Troy Williams,SF,77.75,78.75,217.8,80.25,102.0,10.0,8.25,9.25,2016,2016-17,24.0,17.4,5.3,1.9,0.8,1.0,0.4,1.1,0.415,0.244,0.6,77.75,78.75,80.25,102.0,0.45977011494252873
16061,1627787,Kyle,Wiltjer,Kyle Wiltjer,PF,80.75,82.0,242.8,84.25,102.5,15.25,8.25,9.5,2016,2016-17,14.0,3.1,0.9,0.7,0.1,0.2,0.1,0.4,0.286,0.308,0.5,80.75,82.0,84.25,102.5,0.5483870967741936
16062,1627757,Stephen,Zimmerman,Stephen Zimmerman,C,82.25,83.75,234.0,87.25,108.5,11.15,9.0,9.0,2016,2016-17,19.0,5.7,1.2,1.8,0.2,0.1,0.3,0.2,0.323,0.0,0.6,82.25,83.75,87.25,108.5,0.5614035087719298
17000,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,75.75,242.6,86.75,108.0,5.2,9.5,8.75,2017,2017-18,69.0,19.8,6.9,5.5,1.5,0.5,0.6,1.0,0.512,0.0,0.721,80.75,81.75,86.75,108.0,0.702020202020202
17001,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,75.75,222.6,80.75,99.0,11.0,8.75,10.0,2017,2017-18,10.0,12.0,3.7,2.6,1.3,0.1,0.0,0.8,0.333,0.25,0.667,74.5,75.75,80.75,99.0,0.6333333333333334
17002,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,82.25,233.6,89.25,109.5,7.4,9.5,10.5,2017,2017-18,72.0,20.0,8.2,5.4,0.7,0.4,1.2,1.1,0.589,0.333,0.776,81.0,82.25,89.25,109.5,0.715
17003,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,74.25,192.4,81.25,99.5,6.4,8.5,8.75,2017,2017-18,18.0,5.9,1.1,0.6,0.7,0.2,0.1,0.5,0.273,0.0,0.778,73.0,74.25,81.25,99.5,0.4067796610169492
17004,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,81.75,252.2,90.25,110.5,5.4,9.5,10.0,2017,2017-18,11.0,2.7,1.2,0.8,0.0,0.1,0.3,0.2,0.444,0.0,0.833,80.5,81.75,90.25,110.5,0.7407407407407407
17005,1628384,OG,Anunoby,OG Anunoby,SF,78.25,79.75,232.4,86.25,107.5,6.8,9.25,9.5,2017,2017-18,74.0,20.0,5.9,2.5,0.7,0.7,0.2,0.6,0.471,0.371,0.629,78.25,79.75,86.25,107.5,0.45499999999999996
17006,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,78.75,213.2,82.0,105.0,11.9,9.25,9.75,2017,2017-18,15.0,18.6,5.1,2.5,1.2,0.1,0.2,0.5,0.392,0.276,0.583,77.5,78.75,82.0,105.0,0.4731182795698924
17007,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,78.25,221.6,82.0,103.5,7.9,8.75,10.0,2017,2017-18,53.0,13.5,3.3,2.3,0.7,0.3,0.0,0.4,0.375,0.256,0.8,76.75,78.25,82.0,103.5,0.4666666666666667
17009,1628395,Jordan,Bell,Jordan Bell,PF,79.0,80.5,223.6,83.75,104.5,5.4,9.25,9.5,2017,2017-18,57.0,14.2,4.6,3.6,1.8,0.6,1.0,0.9,0.627,0.0,0.682,79.0,80.5,83.75,104.5,0.7042253521126761
17010,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,78.75,218.6,82.0,104.5,5.7,8.75,10.25,2017,2017-18,27.0,16.3,4.2,3.6,0.5,0.3,0.3,0.4,0.443,0.256,0.769,77.75,78.75,82.0,104.5,0.5092024539877301
17011,1628449,Chris,Boucher,Chris Boucher,PF,80.0,81.5,182.2,88.0,110.5,5.4,9.25,10.5,2017,2017-18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,81.5,88.0,110.5,1.0
17012,1628396,Tony,Bradley,Tony Bradley,C,81.25,82.75,248.8,89.0,112.5,12.0,9.5,9.5,2017,2017-18,9.0,3.2,0.9,1.2,0.1,0.0,0.0,0.0,0.273,0.0,1.0,81.25,82.75,89.0,112.5,0.6875
17013,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,74.75,222.4,81.0,99.5,11.0,9.0,9.25,2017,2017-18,39.0,14.3,3.5,1.9,2.2,0.3,0.1,0.8,0.399,0.324,0.577,73.25,74.75,81.0,99.5,0.5314685314685315
17014,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,78.0,220.2,78.0,100.5,7.5,8.25,9.25,2017,2017-18,82.0,28.7,11.0,3.1,1.6,0.9,0.2,1.5,0.44,0.356,0.747,77.0,78.0,78.0,100.5,0.5470383275261324
17015,1628418,Thomas,Bryant,Thomas Bryant,PF-C,81.5,82.75,247.8,90.0,112.5,9.4,9.5,10.25,2017,2017-18,15.0,4.8,1.5,1.1,0.4,0.1,0.1,0.1,0.381,0.1,0.556,81.5,82.75,90.0,112.5,0.625
17017,1628380,Zach,Collins,Zach Collins,PF-C,82.25,84.0,232.2,85.0,111.0,8.9,8.75,9.25,2017,2017-18,66.0,15.8,4.4,3.3,0.8,0.3,0.5,0.9,0.398,0.31,0.643,82.25,84.0,85.0,111.0,0.5379746835443038
17016,1628381,John,Collins,John Collins,PF,80.25,81.5,225.2,83.25,106.5,5.4,9.0,10.0,2017,2017-18,74.0,24.1,10.5,7.3,1.3,0.6,1.1,1.4,0.576,0.34,0.715,80.25,81.5,83.25,106.5,0.7925311203319502
17018,1628977,Hamidou,Diallo,Hamidou Diallo,SG-SF,75.75,77.0,197.4,83.25,101.5,5.2,8.5,9.5,2017,2017-18,51.0,10.3,3.7,1.9,0.3,0.4,0.2,0.5,0.455,0.167,0.61,75.75,77.0,83.25,101.5,0.5728155339805824
17019,1628416,Tyler,Dorsey,Tyler Dorsey,SG,75.0,76.5,182.6,77.25,99.5,4.7,8.5,9.25,2017,2017-18,56.0,17.4,7.2,2.3,1.4,0.3,0.1,0.7,0.377,0.362,0.714,75.0,76.5,77.25,99.5,0.6264367816091955
17020,1628422,Damyean,Dotson,Damyean Dotson,SG-SF,76.5,77.5,205.2,81.0,100.0,5.3,8.5,9.25,2017,2017-18,44.0,10.8,4.1,1.9,0.7,0.3,0.0,0.4,0.447,0.324,0.696,76.5,77.5,81.0,100.0,0.6203703703703703
17021,1628408,PJ,Dozier,PJ Dozier,SG,77.25,78.75,200.6,83.0,101.0,6.1,8.5,9.5,2017,2017-18,2.0,1.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,77.25,78.75,83.0,101.0,1.0
17022,1628393,Jawun,Evans,Jawun Evans,PG,70.75,71.5,185.2,77.5,95.0,9.1,8.0,7.75,2017,2017-18,48.0,16.2,4.8,1.8,2.1,0.8,0.1,0.9,0.352,0.278,0.776,70.75,71.5,77.5,95.0,0.537037037037037
17023,1628390,Terrance,Ferguson,Terrance Ferguson,SG-SF,77.5,79.0,184.4,80.75,103.0,5.8,8.5,10.0,2017,2017-18,61.0,12.5,3.1,0.8,0.3,0.4,0.2,0.2,0.414,0.333,0.9,77.5,79.0,80.75,103.0,0.336
17024,1628368,De?Aaron,Fox,De?Aaron Fox,PG,74.0,75.25,169.6,78.5,100.0,4.5,8.5,8.5,2017,2017-18,73.0,27.8,11.6,2.8,4.4,1.0,0.3,2.4,0.412,0.307,0.723,74.0,75.25,78.5,100.0,0.6762589928057553
17026,1628385,Harry,Giles,Harry Giles,PF,81.25,82.5,232.0,87.25,109.5,5.2,9.5,10.75,2017,2017-18,58.0,14.1,7.0,3.8,1.5,0.5,0.4,1.3,0.503,0.0,0.637,81.25,82.5,87.25,109.5,0.8723404255319149
17027,1628404,Josh,Hart,Josh Hart,SG-SF,75.75,77.0,209.2,80.25,101.0,5.8,8.5,9.5,2017,2017-18,63.0,23.2,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,0.702,75.75,77.0,80.25,101.0,0.5775862068965518
17028,1628502,Nigel,Hayes,Nigel Hayes,PF,78.25,79.5,254.2,87.25,104.5,11.5,8.75,10.0,2017,2017-18,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,78.25,79.5,87.25,104.5,0.45454545454545453
17029,1628439,Isaiah,Hicks,Isaiah Hicks,PF,79.25,80.5,233.4,84.5,105.0,7.7,8.75,9.75,2017,2017-18,18.0,13.3,4.4,2.3,0.9,0.1,0.2,0.9,0.458,0.222,0.667,79.25,80.5,84.5,105.0,0.5714285714285714
17030,1628411,Wesley,Iwundu,Wesley Iwundu,SG-SF,77.5,78.75,193.4,85.0,105.5,4.0,8.75,9.5,2017,2017-18,62.0,16.5,3.7,2.2,0.9,0.5,0.2,0.5,0.427,0.196,0.723,77.5,78.75,85.0,105.5,0.41212121212121217
17031,1628402,Frank,Jackson,Frank Jackson,PG,74.0,75.5,201.6,79.5,98.0,6.7,8.25,9.0,2017,2017-18,61.0,19.2,8.1,2.2,1.1,0.4,0.0,0.8,0.434,0.314,0.74,74.0,75.5,79.5,98.0,0.59375
17032,1628382,Justin,Jackson (UNC),Justin Jackson (UNC),SF,79.0,80.25,200.8,83.0,104.5,8.1,8.75,9.25,2017,2017-18,68.0,22.1,6.7,2.8,1.1,0.4,0.2,0.6,0.442,0.308,0.722,79.0,80.25,83.0,104.5,0.4796380090497737
17037,1628379,Luke,Kennard,Luke Kennard,SG-SF,76.5,77.5,196.2,77.25,98.5,6.6,8.0,8.75,2017,2017-18,73.0,20.0,7.6,2.4,1.7,0.6,0.2,0.9,0.443,0.415,0.855,76.5,77.5,77.25,98.5,0.585
17038,1628398,Kyle,Kuzma,Kyle Kuzma,SF-SG,80.0,81.5,222.6,84.25,107.5,9.4,8.5,9.5,2017,2017-18,77.0,31.2,16.1,6.3,1.8,0.6,0.4,1.8,0.45,0.366,0.707,80.0,81.5,84.25,107.5,0.7756410256410258
17039,1628388,TJ,Leaf,TJ Leaf,PF,80.75,81.75,222.2,83.0,107.0,6.8,8.5,9.5,2017,2017-18,53.0,8.7,2.9,1.5,0.2,0.1,0.1,0.2,0.471,0.429,0.625,80.75,81.75,83.0,107.0,0.5287356321839082
17040,1628399,Tyler,Lydon,Tyler Lydon,PF,80.25,81.5,215.0,84.0,107.5,13.6,8.75,8.75,2017,2017-18,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25,81.5,84.0,107.5,0.0
17041,1628412,Frank,Mason III,Frank Mason III,PG,71.0,72.0,188.8,75.25,94.0,4.3,8.0,9.25,2017,2017-18,52.0,18.9,7.9,2.5,2.8,0.7,0.2,1.3,0.379,0.36,0.817,71.0,72.0,75.25,94.0,0.6984126984126984
17044,1628378,Donovan,Mitchell,Donovan Mitchell,SG,73.25,75.0,211.4,82.0,97.0,5.9,8.5,9.5,2017,2017-18,79.0,33.4,20.5,3.7,3.7,1.5,0.3,2.7,0.437,0.34,0.805,73.25,75.0,82.0,97.0,0.8353293413173652
17045,1628420,Monte,Morris,Monte Morris,PG,73.25,74.5,175.2,76.0,96.5,6.9,8.25,8.75,2017,2017-18,3.0,8.3,3.3,0.7,2.3,1.0,0.0,0.3,0.667,0.0,1.0,73.25,74.5,76.0,96.5,0.7590361445783131
17046,1628405,Johnathan,Motley,Johnathan Motley,PF,79.75,80.75,238.2,88.0,108.0,,9.0,9.5,2017,2017-18,11.0,16.0,8.7,4.5,0.6,0.3,0.2,0.8,0.533,0.167,0.536,79.75,80.75,88.0,108.0,0.8624999999999999
17047,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,SG-SF,78.5,79.5,219.6,77.0,100.0,11.4,8.0,9.25,2017,2017-18,39.0,10.8,3.3,0.9,0.8,0.3,0.0,0.5,0.333,0.318,0.6,78.5,79.5,77.0,100.0,0.4629629629629629
17048,1628400,Semi,Ojeleye,Semi Ojeleye,SF-SG,77.25,78.75,241.4,81.75,102.0,5.5,8.75,9.5,2017,2017-18,73.0,15.8,2.7,2.2,0.3,0.3,0.1,0.3,0.346,0.32,0.61,77.25,78.75,81.75,102.0,0.3291139240506329
17049,1628419,Cameron,Oliver,Cameron Oliver,PF,79.0,80.25,238.6,85.25,106.5,7.7,9.5,10.25,2017,2017-18,4.0,21.8,10.8,5.3,1.3,0.5,1.0,0.8,0.576,0.308,0.25,79.0,80.25,85.25,106.5,0.798165137614679
17050,1628383,Justin,Patton,Justin Patton,C,82.0,83.25,229.0,87.0,111.5,7.8,8.75,9.75,2017,2017-18,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,82.0,83.25,87.0,111.5,0.5
17051,1628409,Alec,Peters,Alec Peters,PF,79.25,80.75,232.0,82.75,105.0,8.8,8.75,10.0,2017,2017-18,20.0,11.3,4.1,1.9,0.6,0.1,0.1,0.2,0.378,0.31,0.8,79.25,80.75,82.75,105.0,0.5840707964601769
17052,1628397,Ivan,Rabb,Ivan Rabb,PF,80.75,82.0,219.6,85.5,109.0,6.8,8.75,9.0,2017,2017-18,36.0,14.3,5.6,4.4,0.9,0.3,0.4,1.0,0.566,0.0,0.806,80.75,82.0,85.5,109.0,0.7622377622377622
17053,1628432,Davon,Reed,Davon Reed,SG-SF,76.5,77.5,206.2,84.0,102.0,6.5,9.25,9.5,2017,2017-18,21.0,11.5,3.0,1.9,0.6,0.5,0.1,0.5,0.289,0.289,0.667,76.5,77.5,84.0,102.0,0.4782608695652174
17054,1628421,Devin,Robinson,Devin Robinson,SF,79.0,80.25,189.6,84.75,106.0,3.2,9.25,10.25,2017,2017-18,1.0,13.0,2.0,5.0,0.0,1.0,0.0,0.0,0.333,0.0,0.0,79.0,80.25,84.75,106.0,0.5384615384615384
17055,1628424,Kobi,Simmons,Kobi Simmons,PG,75.25,76.5,166.2,78.0,99.0,5.0,8.5,9.5,2017,2017-18,32.0,20.1,6.1,1.6,2.1,0.6,0.2,1.4,0.423,0.282,1.0,75.25,76.5,78.0,99.0,0.48756218905472626
17056,1628410,Edmond,Sumner,Edmond Sumner,PG,76.0,77.75,176.4,81.0,102.5,8.3,8.25,9.0,2017,2017-18,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.0,77.75,81.0,102.5,1.5
17057,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,80.5,245.6,87.0,108.0,,9.5,10.25,2017,2017-18,27.0,7.0,2.3,2.0,0.5,0.2,0.1,0.7,0.4,0.125,0.667,79.5,80.5,87.0,108.0,0.6857142857142857
17058,1628414,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,76.75,211.6,82.0,103.0,7.8,8.75,8.75,2017,2017-18,73.0,15.8,3.9,1.9,0.9,0.7,0.3,0.7,0.429,0.377,0.67,75.5,76.75,82.0,103.0,0.4240506329113924
17060,1629021,Moritz,Wagner,Moritz Wagner,PF,82.0,83.25,231.2,84.0,108.0,6.7,8.75,10.75,2017,2017-18,43.0,10.4,4.8,2.0,0.6,0.3,0.3,0.9,0.415,0.286,0.811,82.0,83.25,84.0,108.0,0.7115384615384615
17061,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,72.75,188.6,74.5,95.0,5.8,8.0,8.5,2017,2017-18,16.0,9.2,1.8,1.0,1.0,0.4,0.2,0.1,0.32,0.412,1.0,71.0,72.75,74.5,95.0,0.41304347826086957
17062,1629118,Thomas,Welsh,Thomas Welsh,PF-C,83.5,84.5,254.0,84.0,109.5,10.9,9.0,10.5,2017,2017-18,11.0,3.3,1.6,0.4,0.5,0.0,0.0,0.1,0.538,0.429,0.5,83.5,84.5,84.0,109.5,0.7575757575757576
17063,1628401,Derrick,White,Derrick White,PG,75.25,76.5,189.8,79.5,101.5,6.2,8.25,8.5,2017,2017-18,17.0,8.2,3.2,1.5,0.5,0.2,0.2,0.4,0.485,0.615,0.7,75.25,76.5,79.5,101.5,0.6341463414634148
